,Length,price_clean,cluster
2418,12.57,220000.0,0
2419,14.76,220000.0,0
2420,11.7,220000.0,0
2421,23.0,220000.0,1
2422,14.25,225000.0,0
2423,9.99,225000.0,0
2424,13.34,225000.0,0
2425,13.5,225000.0,0
2426,11.2,225000.0,0
2427,14.8,225000.0,0
2428,20.0,225000.0,1
2429,10.07,225000.0,0
2430,12.17,225000.0,0
2431,13.49,225000.0,0
2432,14.95,225000.0,0
2433,14.6,225000.0,0
2434,38.6,225000.0,1
2435,12.08,225000.0,0
2436,14.7,225000.0,0
2437,12.96,225000.0,0
2438,14.9,230000.0,0
2439,15.4,230000.0,0
2440,13.07,230000.0,0
2441,11.37,230000.0,0
2442,10.6,230000.0,0
2443,13.36,230000.0,0
2444,12.0,230000.0,0
2445,12.74,230000.0,0
2446,9.99,230000.0,0
2447,14.99,230000.0,0
2448,10.98,230000.0,0
2449,17.92,230000.0,1
2450,13.8,230000.0,0
2451,10.2,230000.0,0
2452,12.5,230000.0,0
2453,12.0,229900.0,0
2454,17.05,238000.0,1
2455,9.7,238000.0,0
2456,12.88,238000.0,0
2457,8.75,238000.0,0
2458,9.99,237700.0,0
2459,9.99,237700.0,0
2460,10.87,237500.0,0
2461,42.58,237500.0,1
2462,9.8,256740.0,0
2463,9.98,237000.0,0
2464,8.24,255468.0,0
2465,18.5,236250.0,1
2469,9.15,254800.0,0
2470,11.9,240000.0,0
2471,11.62,240000.0,0
2472,11.5,240000.0,0
2473,12.01,240000.0,0
2474,11.5,240000.0,0
2475,12.17,240000.0,0
2476,15.49,240000.0,0
2477,10.12,240000.0,0
2478,13.57,240000.0,0
2479,14.35,240000.0,0
2480,14.96,239900.0,0
2481,9.95,239896.0,0
2482,11.7,239500.0,0
2483,10.56,239190.0,0
2484,11.07,239000.0,0
2485,13.0,245000.0,0
2486,13.12,245000.0,0
2487,12.0,245000.0,0
2488,16.4,245000.0,1
2489,14.95,245000.0,0
2490,14.98,245000.0,0
2491,23.0,245000.0,1
2492,7.8,245000.0,0
2493,12.9,245000.0,0
2494,13.72,245000.0,0
2495,8.75,245000.0,0
2496,18.36,245000.0,1
2497,17.15,245000.0,1
2498,8.23,245000.0,0
2499,11.4,245000.0,0
2500,13.11,245000.0,0
2501,13.8,249500.0,0
2502,12.5,249000.0,0
2503,14.22,249000.0,0
2504,16.8,249000.0,1
2505,16.22,249000.0,1
2506,16.8,249000.0,1
2507,25.38,249000.0,1
2508,9.5,249000.0,0
2509,13.6,249000.0,0
2510,13.99,249000.0,0
2511,11.5,249000.0,0
2512,16.22,249000.0,1
2513,15.42,249000.0,0
2514,10.56,249000.0,0
2515,9.99,249000.0,0
2518,12.75,251388.0,0
2520,7.98,251000.0,0
2521,10.25,251000.0,0
2522,16.04,250000.0,1
2523,22.0,250000.0,1
2524,17.05,250000.0,1
2525,16.13,250000.0,1
2526,15.34,250000.0,0
2527,31.5,250000.0,1
2528,10.9,250000.0,0
2529,20.8,250000.0,1
2530,12.44,250000.0,0
2531,9.95,250000.0,0
2532,12.0,259000.0,0
2533,8.99,259000.0,0
2534,10.03,259000.0,0
2535,14.0,259000.0,0
2536,9.98,259000.0,0
2537,11.4,259000.0,0
2538,14.78,259000.0,0
2539,15.4,259000.0,0
2540,14.6,259000.0,0
2541,8.85,259000.0,0
2542,10.31,259000.0,0
2543,19.8,259000.0,1
2544,14.8,259000.0,0
2545,9.99,1924000.0,0
2546,9.99,258000.0,0
2547,15.5,265000.0,0
2548,13.65,265000.0,0
2549,13.3,265000.0,0
2550,22.3,265000.0,1
2551,15.7,265000.0,0
2552,16.64,265000.0,1
2553,10.7,265000.0,0
2554,13.29,265000.0,0
2555,14.8,265000.0,0
2556,13.8,265000.0,0
2557,14.95,265000.0,0
2558,9.99,265000.0,0
2559,13.0,265000.0,0
2560,18.3,264900.0,1
2561,9.8,264800.0,0
2562,18.3,264500.0,1
2563,13.1,269900.0,0
2564,14.96,269900.0,0
2565,12.0,269500.0,0
2566,17.15,269500.0,1
2567,9.95,269400.0,0
2568,17.05,269000.0,1
2569,12.97,269000.0,0
2570,13.75,269000.0,0
2571,13.12,269000.0,0
2572,12.24,269000.0,0
2573,12.9,269000.0,0
2574,11.99,269000.0,0
2575,18.85,269000.0,1
2576,10.7,269000.0,0
2577,11.43,269000.0,0
2578,16.02,269000.0,1
2579,13.37,275000.0,0
2580,18.65,275000.0,1
2581,13.25,275000.0,0
2582,12.25,275000.0,0
2583,14.96,275000.0,0
2584,14.6,275000.0,0
2585,14.33,275000.0,0
2586,10.7,275000.0,0
2587,16.92,275000.0,1
2588,9.85,275000.0,0
2589,10.22,275000.0,0
2590,9.85,275000.0,0
2591,11.7,275000.0,0
2592,10.4,275000.0,0
2593,14.93,275000.0,0
2594,14.95,275000.0,0
2596,9.99,300000.0,0
2597,11.29,279500.0,0
2598,15.39,279000.0,0
2599,14.75,279000.0,0
2600,10.25,279000.0,0
2601,16.02,279000.0,1
2602,15.24,279000.0,0
2603,13.5,279000.0,0
2604,13.72,279000.0,0
2605,16.22,279000.0,1
2606,14.22,279000.0,0
2607,19.5,279000.0,1
2608,17.0,279000.0,1
2609,13.9,279000.0,0
2610,15.95,279000.0,1
2611,17.5,285000.0,1
2612,14.8,285000.0,0
2613,13.88,285000.0,0
2614,13.36,285000.0,0
2615,16.4,285000.0,1
2616,15.37,285000.0,0
2617,11.99,285000.0,0
2618,13.7,285000.0,0
2619,14.8,285000.0,0
2620,15.35,285000.0,0
2621,15.83,285000.0,0
2622,12.29,285000.0,0
2623,12.0,285000.0,0
2624,14.85,285000.0,0
2625,12.29,285000.0,0
2626,13.34,284000.0,0
2627,12.76,290000.0,0
2628,14.96,290000.0,0
2629,16.0,290000.0,1
2630,11.29,290000.0,0
2631,19.51,290000.0,1
2632,50.0,290000.0,1
2633,13.88,290000.0,0
2634,12.08,290000.0,0
2635,16.0,290000.0,1
2636,17.07,290000.0,1
2637,12.67,290000.0,0
2638,12.67,290000.0,0
2639,16.24,290000.0,1
2640,13.95,290000.0,0
2641,15.73,290000.0,0
2642,12.05,290000.0,0
2643,14.64,295000.0,0
2644,16.02,295000.0,1
2645,17.4,295000.0,1
2646,17.0,295000.0,1
2647,14.55,295000.0,0
2648,13.65,295000.0,0
2649,23.0,295000.0,1
2650,12.67,295000.0,0
2651,14.5,295000.0,0
2652,13.56,295000.0,0
2653,18.65,295000.0,1
2654,14.8,295000.0,0
2655,11.28,295000.0,0
2656,17.35,295000.0,1
2657,13.15,295000.0,0
2658,11.98,295000.0,0
2659,15.4,299000.0,0
2660,23.95,299000.0,1
2661,14.68,299000.0,0
2662,15.98,299000.0,1
2663,14.85,299000.0,0
2664,15.98,299000.0,1
2665,14.35,299000.0,0
2666,13.72,299000.0,0
2667,16.46,299000.0,1
2668,16.34,299000.0,1
2669,10.98,299000.0,0
2670,18.34,299000.0,1
2671,15.7,299000.0,0
2672,14.22,299000.0,0
2673,12.19,299000.0,0
2674,10.07,299000.0,0
2675,13.65,310000.0,0
2676,16.45,310000.0,1
2677,17.4,310000.0,1
2678,9.97,309350.0,0
2679,9.46,2300000.0,0
2680,11.43,309000.0,0
2681,11.67,309000.0,0
2682,11.13,308000.0,0
2683,10.34,332024.0,0
2686,13.6,305000.0,0
2687,12.24,305000.0,0
2688,13.2,305000.0,0
2689,10.31,329500.0,0
2690,11.7,304640.0,0
2691,15.23,319000.0,0
2692,16.4,319000.0,1
2693,13.85,319000.0,0
2694,11.61,319000.0,0
2697,10.4,318000.0,0
2698,12.33,317849.0,0
2699,12.33,317849.0,0
2700,11.99,317611.0,0
2701,12.5,317500.0,0
2702,11.43,316417.0,0
2703,9.99,315665.0,0
2704,11.29,326000.0,0
2705,12.0,325000.0,0
2706,12.9,325000.0,0
2707,13.72,325000.0,0
2708,13.44,325000.0,0
2709,15.61,325000.0,0
2710,17.37,325000.0,1
2711,16.0,325000.0,1
2712,14.35,325000.0,0
2713,13.15,325000.0,0
2714,17.07,325000.0,1
2715,24.35,325000.0,1
2716,17.1,325000.0,1
2717,17.35,325000.0,1
2718,13.41,325000.0,0
2719,13.41,325000.0,0
2720,11.99,2502188.0,1
2721,14.2,2500000.0,1
2722,14.54,335000.0,0
2723,14.0,335000.0,0
2724,14.0,335000.0,0
2725,19.6,335000.0,1
2726,15.54,335000.0,0
2727,14.9,335000.0,0
2728,14.7,335000.0,0
2729,14.5,335000.0,0
2730,11.43,335000.0,0
2731,21.0,335000.0,1
2732,9.48,361933.0,0
2733,11.43,331296.0,0
2734,11.43,331296.0,0
2735,18.88,330000.0,1
2736,27.0,349000.0,1
2737,10.89,348000.0,0
2738,9.99,347650.0,0
2739,19.5,345100.0,1
2740,15.11,345000.0,0
2741,16.5,345000.0,1
2742,17.4,345000.0,1
2743,19.51,345000.0,1
2744,19.8,345000.0,1
2745,14.99,345000.0,0
2746,18.95,345000.0,1
2747,15.12,345000.0,0
2748,22.8,345000.0,1
2749,11.88,342500.0,0
2750,14.89,341000.0,0
2751,11.4,340500.0,0
2752,11.29,350000.0,0
2753,14.99,350000.0,0
2754,13.88,350000.0,0
2755,17.75,350000.0,1
2756,16.4,350000.0,1
2757,19.25,350000.0,1
2758,15.23,350000.0,0
2759,23.98,350000.0,1
2760,20.46,350000.0,1
2761,24.9,350000.0,1
2762,29.87,350000.0,1
2763,20.0,350000.0,1
2764,14.5,350000.0,0
2765,13.29,350000.0,0
2766,15.7,350000.0,1
2767,14.9,349900.0,0
2768,12.49,360000.0,0
2769,11.0,360000.0,0
2770,11.95,360000.0,0
2771,22.0,360000.0,1
2772,23.0,360000.0,1
2773,18.2,359900.0,1
2775,16.9,359500.0,1
2776,14.4,359000.0,0
2777,15.2,359000.0,0
2778,13.5,359000.0,0
2779,18.88,359000.0,1
2780,10.76,359000.0,0
2781,11.7,359000.0,0
2782,14.35,359000.0,0
2783,11.23,374500.0,0
2784,13.7,373900.0,0
2785,13.7,373900.0,0
2786,10.31,373350.0,0
2787,11.47,372900.0,0
2790,12.0,371821.0,0
2791,15.19,370000.0,0
2792,19.2,370000.0,1
2793,23.75,370000.0,1
2794,12.65,370000.0,0
2795,16.73,370000.0,1
2796,13.61,370000.0,0
2797,16.8,370000.0,1
2798,15.8,385000.0,1
2799,12.67,385000.0,0
2800,16.9,385000.0,1
2801,11.99,380741.0,0
2802,13.2,380000.0,0
2803,18.65,380000.0,1
2804,16.2,380000.0,1
2805,20.2,380000.0,1
2806,20.0,380000.0,1
2807,10.07,380000.0,0
2808,18.44,380000.0,1
2809,13.86,380000.0,0
2810,17.98,380000.0,1
2811,16.5,380000.0,1
2812,17.3,379500.0,1
2814,9.86,390930.0,0
2815,18.0,390000.0,1
2816,13.4,390000.0,0
2817,20.11,390000.0,1
2818,16.65,390000.0,1
2819,17.37,390000.0,1
2820,18.77,390000.0,1
2821,11.9,390000.0,0
2822,16.7,390000.0,1
2823,20.0,390000.0,1
2824,15.0,390000.0,0
2825,17.51,390000.0,1
2826,11.95,421450.0,0
2827,12.95,418000.0,0
2828,10.17,389500.0,0
2829,17.02,399000.0,1
2830,17.4,399000.0,1
2831,16.36,399000.0,1
2832,18.96,399000.0,1
2833,17.6,399000.0,1
2834,15.37,399000.0,0
2835,15.6,399000.0,1
2836,14.65,399000.0,0
2837,17.0,399000.0,1
2838,14.0,399000.0,0
2839,14.3,399000.0,0
2840,14.3,399000.0,0
2841,13.86,399000.0,0
2842,13.43,399000.0,0
2843,11.2,399000.0,0
2844,13.96,399000.0,0
2845,19.5,415000.0,1
2846,13.78,415000.0,0
2847,12.64,415000.0,0
2848,13.88,415000.0,0
2849,14.95,415000.0,0
2850,13.25,415000.0,0
2851,13.25,415000.0,0
2853,18.6,410000.0,1
2854,10.87,410000.0,0
2855,14.02,410000.0,0
2856,16.1,410000.0,1
2857,13.4,409500.0,0
2858,15.1,409000.0,0
2859,15.1,409000.0,0
2860,17.48,430000.0,1
2861,14.78,430000.0,0
2862,17.85,430000.0,1
2863,11.33,430000.0,0
2864,13.93,430000.0,0
2865,11.5,429111.0,0
2866,11.0,429000.0,0
2867,13.22,429000.0,0
2868,13.96,429000.0,0
2869,13.96,429000.0,0
2870,13.0,429000.0,0
2871,11.73,429000.0,0
2872,16.32,429000.0,1
2873,15.2,429000.0,0
2874,19.25,429000.0,1
2875,20.5,428400.0,1
2876,12.52,449000.0,0
2877,20.8,449000.0,1
2878,16.12,448000.0,1
2879,13.43,446760.0,0
2880,13.43,446760.0,0
2881,12.5,445600.0,0
2882,14.67,445000.0,0
2883,16.0,445000.0,1
2884,16.3,445000.0,1
2885,22.0,445000.0,1
2886,13.95,445000.0,0
2887,17.0,445000.0,1
2888,13.93,444822.0,0
2889,10.3,480000.0,0
2890,11.49,3299000.0,1
2891,15.1,441666.0,0
2892,11.49,495000.0,0
2893,14.3,457198.0,0
2894,14.3,457198.0,0
2895,14.3,457198.0,0
2896,13.93,456796.0,0
2897,17.65,455000.0,1
2898,13.6,3381900.0,1
2899,12.65,3371900.0,1
2900,14.2,453000.0,0
2901,16.6,452400.0,1
2902,13.1,452200.0,0
2903,19.0,450000.0,1
2904,21.5,450000.0,1
2905,16.2,450000.0,1
2906,12.95,475000.0,0
2907,20.0,475000.0,1
2908,18.0,475000.0,1
2909,24.08,475000.0,1
2910,17.0,475000.0,1
2911,20.27,475000.0,1
2912,17.8,475000.0,1
2913,19.2,475000.0,1
2914,13.6,475000.0,0
2915,14.78,475000.0,0
2916,13.25,475000.0,0
2917,11.7,473304.0,0
2918,14.99,473000.0,0
2919,12.0,473000.0,0
2920,13.2,472500.0,0
2921,21.56,490000.0,1
2922,15.09,490000.0,0
2923,21.09,490000.0,1
2924,21.14,490000.0,1
2925,20.06,490000.0,1
2926,50.0,490000.0,1
2927,21.09,490000.0,1
2928,14.99,490000.0,0
2929,14.99,490000.0,0
2930,19.51,490000.0,1
2931,15.1,490000.0,0
2932,21.75,490000.0,1
2933,16.7,490000.0,1
2934,15.75,489900.0,1
2935,18.19,489000.0,1
2938,18.4,499000.0,1
2939,15.0,499000.0,0
2940,19.2,499000.0,1
2941,21.8,499000.0,1
2942,19.51,499000.0,1
2943,16.4,499000.0,1
2944,15.2,499000.0,0
2945,20.41,499000.0,1
2946,18.9,499000.0,1
2947,16.4,499000.0,1
2948,13.43,499000.0,0
2949,19.3,499000.0,1
2950,15.54,499000.0,1
2951,17.7,499000.0,1
2952,13.55,535441.0,0
2953,20.0,535000.0,1
2954,16.36,535000.0,1
2955,15.2,535000.0,0
2956,21.6,534000.0,1
2957,24.0,530000.0,1
2958,22.33,530000.0,1
2959,22.56,530000.0,1
2960,17.07,530000.0,1
2961,13.65,530000.0,0
2962,12.5,529000.0,0
2963,16.2,529000.0,1
2964,12.2,529000.0,0
2965,13.2,528900.0,0
2967,20.65,550000.0,1
2968,15.44,550000.0,1
2969,19.81,550000.0,1
2970,23.07,550000.0,1
2971,14.78,550000.0,0
2972,17.6,550000.0,1
2973,19.5,550000.0,1
2974,22.78,550000.0,1
2975,19.6,550000.0,1
2976,13.5,550000.0,0
2977,23.23,550000.0,1
2978,19.81,550000.0,1
2979,15.67,550000.0,1
2980,19.5,550000.0,1
2981,18.0,550000.0,1
2982,14.23,550000.0,0
2983,13.82,578600.0,0
2984,22.05,4300000.0,1
2985,11.85,576384.0,0
2986,21.3,575000.0,1
2987,14.0,575000.0,0
2988,14.0,575000.0,0
2989,12.5,573936.0,0
2990,12.5,572200.0,0
2993,15.85,570000.0,1
2994,16.87,570000.0,1
2995,19.2,570000.0,1
2996,26.59,570000.0,1
2997,17.0,570000.0,1
2998,18.9,595000.0,1
2999,23.47,595000.0,1
3000,14.29,595000.0,0
3001,21.59,595000.0,1
3002,22.25,595000.0,1
3003,17.0,595000.0,1
3004,15.1,595000.0,1
3005,15.1,595000.0,1
3006,23.85,595000.0,1
3007,12.33,595000.0,0
3008,20.45,594000.0,1
3009,15.57,591192.0,1
3010,17.92,590000.0,1
3011,20.51,590000.0,1
3012,20.43,590000.0,1
3013,17.53,625000.0,1
3014,78.63,625000.0,1
3015,13.16,625000.0,0
3016,19.62,620000.0,1
3017,18.66,4600000.0,1
3019,19.75,615000.0,1
3020,12.54,615000.0,0
3021,14.43,4573125.0,1
3023,18.33,610000.0,1
3024,16.46,610000.0,1
3025,19.2,610000.0,1
3026,14.35,606700.0,0
3028,13.45,600240.0,0
3029,20.2,650000.0,1
3030,19.03,650000.0,1
3031,24.99,650000.0,1
3032,21.9,650000.0,1
3033,15.2,650000.0,1
3034,19.06,650000.0,1
3035,25.0,650000.0,1
3036,23.45,650000.0,1
3037,17.6,650000.0,1
3038,16.49,650000.0,1
3039,15.42,650000.0,1
3040,22.0,650000.0,1
3041,14.95,649500.0,1
3042,25.3,649000.0,1
3043,19.9,649000.0,1
3044,9.0,750000.0,0
3045,14.27,690200.0,0
3046,19.96,690000.0,1
3047,17.86,690000.0,1
3048,22.25,690000.0,1
3049,23.95,690000.0,1
3050,21.69,690000.0,1
3051,15.0,690000.0,1
3052,25.0,690000.0,1
3053,21.0,690000.0,1
3054,18.29,690000.0,1
3055,25.8,690000.0,1
3056,13.9,689000.0,0
3057,15.1,686000.0,1
3060,19.35,748000.0,1
3061,17.92,745000.0,1
3062,17.57,745000.0,1
3063,13.0,744000.0,0
3064,14.99,5504063.0,1
3065,23.44,735000.0,1
3066,19.5,730000.0,1
3067,19.61,730000.0,1
3068,16.2,730000.0,1
3069,16.2,730000.0,1
3070,13.9,729000.0,0
3071,16.2,729000.0,1
3072,16.17,725000.0,1
3073,16.18,725000.0,1
3074,18.41,725000.0,1
3075,14.99,5360625.0,1
3076,19.96,790000.0,1
3077,19.3,790000.0,1
3078,14.29,789000.0,0
3079,19.75,785000.0,1
3080,13.82,780840.0,0
3081,23.98,780000.0,1
3082,15.64,780000.0,1
3083,18.91,780000.0,1
3084,16.4,780000.0,1
3085,16.76,779000.0,1
3086,13.9,776179.0,0
3087,19.5,775000.0,1
3088,21.64,775000.0,1
3090,11.25,772000.0,0
3091,18.52,770000.0,1
3092,24.97,835000.0,1
3093,15.46,833000.0,1
3094,19.99,830000.0,1
3095,16.66,830000.0,1
3096,16.12,830000.0,1
3097,19.14,829000.0,1
3098,18.5,825000.0,1
3099,15.75,825000.0,1
3103,22.56,820000.0,1
3104,16.66,820000.0,1
3105,16.5,815094.0,1
3106,16.11,814200.0,1
3107,12.8,812000.0,0
3108,15.0,877250.0,1
3111,19.5,875000.0,1
3112,23.4,875000.0,1
3113,16.23,874306.0,1
3115,23.1,870000.0,1
3116,20.4,870000.0,1
3117,19.88,870000.0,1
3118,21.98,870000.0,1
3119,20.75,869000.0,1
3120,16.1,868000.0,1
3122,18.35,865000.0,1
3123,20.2,865000.0,1
3124,18.34,930000.0,1
3125,16.11,925105.0,1
3126,17.29,920000.0,1
3127,23.0,910000.0,1
3128,18.7,906100.0,1
3130,23.05,900000.0,1
3131,17.88,900000.0,1
3132,20.98,900000.0,1
3133,22.94,900000.0,1
3134,17.88,900000.0,1
3135,24.2,900000.0,1
3136,30.0,900000.0,1
3137,25.0,899000.0,1
3138,13.25,899000.0,0
3139,18.34,895000.0,1
3140,19.72,990000.0,1
3141,20.34,990000.0,1
3142,22.0,990000.0,1
3143,15.2,990000.0,1
3144,29.87,989900.0,1
3145,19.39,989000.0,1
3146,15.55,1060000.0,1
3149,14.65,984000.0,1
3150,13.8,983424.0,0
3151,22.5,980000.0,1
3152,19.82,980000.0,1
3153,24.95,980000.0,1
3154,20.15,980000.0,1
3155,23.0,980000.0,1
3156,17.37,1050000.0,1
3157,21.04,1050000.0,1
3158,23.85,1050000.0,1
3161,23.49,1040000.0,1
3162,16.92,1039000.0,1
3163,15.2,1027922.0,1
3164,15.82,1027774.0,1
3165,17.6,1027000.0,1
3166,22.56,1020000.0,1
3167,19.5,1020000.0,1
3168,16.92,1015000.0,1
3171,21.07,1150000.0,1
3172,17.21,1150000.0,1
3173,20.04,1150000.0,1
3174,21.37,1150000.0,1
3175,19.75,1150000.0,1
3176,27.4,1150000.0,1
3177,18.7,1150000.0,1
3178,15.1,1144500.0,1
3181,16.25,1137595.0,1
3182,16.92,1132000.0,1
3183,21.62,1130000.0,1
3184,16.71,8404900.0,2
3185,21.38,1100000.0,1
3186,22.55,1100000.0,1
3188,26.5,1250000.0,1
3189,16.51,1250000.0,1
3190,23.02,1250000.0,1
3191,19.81,1250000.0,1
3192,20.04,1250000.0,1
3193,34.44,1250000.0,1
3194,25.0,1250000.0,1
3195,22.35,1250000.0,1
3196,23.98,1250000.0,1
3197,22.6,1250000.0,1
3198,19.9,1250000.0,1
3199,16.76,1249000.0,1
3201,20.41,1245000.0,1
3202,25.91,1400000.0,1
3203,23.04,1399000.0,1
3204,19.82,1395000.0,1
3205,19.5,1395000.0,1
3206,18.52,1391400.0,1
3207,18.52,1391400.0,1
3208,22.38,1390000.0,1
3209,27.45,1390000.0,1
3210,18.39,1390000.0,1
3211,19.03,1390000.0,1
3212,21.62,1390000.0,1
3213,19.24,1386000.0,1
3214,21.46,1385000.0,1
3215,18.5,1380000.0,1
3216,21.62,1375000.0,1
3218,22.35,1595000.0,1
3220,19.82,1590000.0,1
3221,18.94,1590000.0,1
3222,19.43,1590000.0,1
3223,1.04,1590000.0,0
3224,20.8,1579000.0,1
3225,26.48,1575000.0,1
3226,17.2,1567638.0,1
3229,20.8,1554300.0,1
3230,20.15,1550000.0,1
3231,24.11,1550000.0,1
3232,19.82,1550000.0,1
3233,25.6,1850000.0,1
3234,23.7,1850000.0,1
3235,17.2,1839768.0,1
3236,17.2,1838310.0,1
3237,23.98,1800000.0,1
3238,25.3,1800000.0,1
3239,26.02,1800000.0,1
3240,22.0,1800000.0,1
3241,33.1,1800000.0,1
3242,24.1,1795000.0,1
3243,25.6,1795000.0,1
3245,16.49,1794000.0,1
3246,19.98,1794000.0,1
3247,23.16,1790000.0,1
3248,18.8,1785000.0,1
3251,19.03,2170000.0,1
3252,24.71,2150000.0,1
3253,21.7,2150000.0,1
3254,19.96,2142000.0,1
3257,22.86,2118000.0,1
3258,27.43,2100000.0,1
3259,41.76,2100000.0,1
3260,23.05,2100000.0,1
3261,24.92,2100000.0,1
3262,26.9,2100000.0,1
3263,22.1,2050000.0,1
3264,18.5,2016000.0,1
3265,26.4,2650000.0,1
3266,26.8,2650000.0,1
3268,23.75,2620000.0,1
3269,24.08,2600000.0,1
3270,23.4,2600000.0,1
3271,32.0,2500000.0,1
3272,31.3,2500000.0,1
3273,29.42,2500000.0,1
3274,26.8,2500000.0,1
3275,26.75,2500000.0,1
3276,36.0,2500000.0,1
3277,31.39,2500000.0,1
3278,18.0,2499000.0,1
3279,27.0,2490000.0,1
3280,44.2,3600000.0,1
3282,37.0,3500000.0,1
3283,30.0,3500000.0,1
3284,22.86,3490000.0,1
3285,33.7,3480000.0,1
3286,21.86,3447580.0,1
3287,20.54,3410000.0,1
3288,22.0,3400000.0,1
3289,27.13,3400000.0,1
3290,28.15,3390000.0,1
3291,32.68,3300000.0,1
3292,32.56,3300000.0,1
3294,26.75,3200000.0,1
3295,24.38,3200000.0,1
3296,27.18,5600000.0,1
3297,30.6,5600000.0,1
3298,29.7,5500000.0,1
3299,30.55,5416000.0,1
3300,31.7,5400000.0,1
3301,31.7,5400000.0,1
3302,29.1,5400000.0,1
3303,30.55,5350000.0,1
3305,31.7,5300000.0,1
3307,23.75,5208850.0,1
3308,46.09,4995000.0,1
3309,26.7,4950000.0,1
3310,26.51,4936000.0,1
3311,43.3,16025000.0,2
3312,54.5,14950000.0,2
3313,44.7,14850000.0,2
3314,37.0,12150000.0,2
3315,37.1,11995000.0,2
3316,35.0,11900000.0,2
3317,35.36,11900000.0,2
3318,38.4,11460000.0,2
3319,35.36,11000000.0,2
3321,35.2,10800000.0,2
3322,36.5,10500000.0,2
3323,41.7,9900000.0,2
3324,30.4,9300000.0,2
3325,54.4,31000000.0,2
3326,47.6,24050000.0,2
3327,56.0,23500000.0,2
3328,45.0,19900000.0,2
3329,40.0,16900000.0,2
3330,36.3,16750000.0,2
3331,36.3,16750000.0,2
3332,40.05,9250000.0,2
3333,37.3,9230000.0,2
3334,34.83,9076600.0,2
3335,33.05,8995000.0,2
3336,45.6,8950000.0,2
3337,39.3,8900000.0,2
3338,43.0,8800000.0,2
3339,31.0,8800000.0,2
3340,34.1,8350000.0,2
3341,31.08,7900000.0,2
3344,35.05,7250000.0,2
3346,28.96,7100000.0,2
3348,34.53,6950000.0,2
3349,47.0,6950000.0,2
3350,39.8,6900000.0,2
3352,34.83,6800000.0,2
3353,38.3,6800000.0,2
3355,26.07,6500000.0,2
3357,23.9,6300000.0,1
3359,45.0,6000000.0,2
3360,23.9,5900000.0,1
3361,31.75,5900000.0,1
3362,41.1,5900000.0,2
3363,31.7,5772400.0,1
3364,33.83,4900000.0,1
3365,37.0,4900000.0,1
3366,26.3,4850000.0,1
3367,38.4,4800000.0,1
3368,26.76,4800000.0,1
3369,36.5,4800000.0,1
3371,49.8,4600000.0,1
3372,26.0,4600000.0,1
3373,26.34,4600000.0,1
3374,40.0,4553000.0,1
3375,29.8,4500000.0,1
3376,23.75,4395000.0,1
3377,28.5,4350000.0,1
3378,27.96,4300000.0,1
3379,32.92,4250000.0,1
3381,26.21,4200000.0,1
3382,31.0,4150000.0,1
3383,24.64,4100000.0,1
3385,25.15,3960000.0,1
3387,37.0,3900000.0,1
3388,24.1,3850000.0,1
3389,22.61,3834000.0,1
3390,24.97,3750000.0,1
3391,33.0,3690000.0,1
3392,22.2,3674550.0,1
3393,7.62,3674550.0,1
3394,35.05,3638000.0,1
3395,34.1,3200000.0,1
3396,26.24,3200000.0,1
3400,21.5,3050000.0,1
3401,23.42,3023000.0,1
3402,26.75,3000000.0,1
3403,31.08,2990000.0,1
3405,25.2,2950000.0,1
3406,18.8,2950000.0,1
3407,28.0,2950000.0,1
3408,24.62,2950000.0,1
3409,20.45,2950000.0,1
3410,26.44,2900000.0,1
3411,27.0,2900000.0,1
3412,53.5,2900000.0,1
3413,26.0,2900000.0,1
3414,21.25,2900000.0,1
3415,22.05,2899000.0,1
3416,25.5,2890000.0,1
3417,20.45,2850000.0,1
3418,27.07,2785000.0,1
3419,23.03,2785000.0,1
3421,32.9,2750000.0,1
3422,23.95,2700000.0,1
3424,26.2,2650000.0,1
3425,31.5,2490000.0,1
3426,31.52,2490000.0,1
3427,32.16,2490000.0,1
3428,1.05,2490000.0,0
3431,26.75,2450000.0,1
3432,21.44,2450000.0,1
3434,20.8,2400000.0,1
3435,26.0,2390000.0,1
3436,20.67,2388000.0,1
3437,20.8,17578125.0,2
3438,21.3,2350000.0,1
3442,21.44,2300000.0,1
3443,32.91,2300000.0,1
3444,23.95,2300000.0,1
3445,20.37,2260000.0,1
3446,24.9,2250000.0,1
3447,30.15,2250000.0,1
3448,22.98,2245000.0,1
3449,23.1,2200000.0,1
3450,27.43,2200000.0,1
3451,19.43,2200000.0,1
3452,21.4,2200000.0,1
3453,27.07,2200000.0,1
3454,27.6,2195000.0,1
3455,23.05,2190000.0,1
3457,27.4,2000000.0,1
3458,23.2,2000000.0,1
3459,21.34,2000000.0,1
3460,22.66,2000000.0,1
3461,19.98,1999000.0,1
3462,32.0,1995000.0,1
3463,33.48,1995000.0,1
3464,26.5,1990000.0,1
3465,20.8,1990000.0,1
3466,23.67,1990000.0,1
3467,21.46,1985000.0,1
3468,26.03,1980000.0,1
3469,33.48,1975000.0,1
3470,23.7,1950000.0,1
3471,27.89,1950000.0,1
3472,48.5,1950000.0,1
3473,21.3,1950000.0,1
3474,35.5,1950000.0,1
3475,21.26,1950000.0,1
3476,21.46,1945000.0,1
3477,23.95,1900000.0,1
3478,23.47,1900000.0,1
3479,32.5,1900000.0,1
3480,25.76,1897000.0,1
